run_id,condition,rt,responses,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,key_press,StimulusDurationSetting,iTrial,Phase,correctResponse,CharacterResponse,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
23,1,317.79,"""",html-keyboard-response,17,19401,0.0-17.0,"<p> What was the emotion of the hidden face? Go with your gut if you are not certain. <br> Press, <b>0</b> for <i>neutral face</i> or <b>1</b> for <i>disgust face</i></p>","""",48,"""",2,Query,"""",0,11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",html-keyboard-response,18,20904,0.0-18.0,50% Done,"""",null,1500,3,encouragement,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",html-keyboard-response,19,21919,0.0-19.0,"<div style=""font-size:60px;"">+</div>","""",null,1000,3,ITI,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",image-keyboard-response,20,22186,0.0-20.0,jspsych/scrambledDisgustFaces/scrambledBM07DIS.JPG,"""",null,250,3,forwardMask,1,"""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",image-keyboard-response,21,22254,0.0-21.0,jspsych/disgustFaces/BM07DIS.JPG,"""",null,66,3,Cue,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",image-keyboard-response,22,22367,0.0-22.0,jspsych/neutralFaces/AM11NES.JPG,"""",null,100,3,backwardMask,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",html-keyboard-response,23,22585,0.0-23.0,"<div style=""font-size:60px;"">+</div>","""",null,200,3,fixationBtwnNeutralMaskAndPrompt,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,653.785,"""",html-keyboard-response,24,23240,0.0-24.0,"<p> Did you see the ""hidden"" face? Press <b>0</b> if you did <i>not</i>, <b>1</b> if you <i>did</i>. </p>","""",48,"""",3,QueryConfidence,"""",0,11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,846.23,"""",html-keyboard-response,25,24087,0.0-25.0,"<p> What was the emotion of the hidden face? Go with your gut if you are not certain. <br> Press, <b>0</b> for <i>neutral face</i> or <b>1</b> for <i>disgust face</i></p>","""",48,"""",3,Query,"""",0,11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",html-keyboard-response,26,25599,0.0-26.0,Almost Done! 75% Complete,"""",null,1500,4,encouragement,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",html-keyboard-response,27,26615,0.0-27.0,"<div style=""font-size:60px;"">+</div>","""",null,1000,4,ITI,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",image-keyboard-response,28,26881,0.0-28.0,jspsych/scrambledDisgustFaces/scrambledBF33DIS.JPG,"""",null,250,4,forwardMask,1,"""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",image-keyboard-response,29,26907,0.0-29.0,jspsych/disgustFaces/BF33DIS.JPG,"""",null,16,4,Cue,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",image-keyboard-response,30,27014,0.0-30.0,jspsych/neutralFaces/BM12NES.JPG,"""",null,100,4,backwardMask,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,null,"""",html-keyboard-response,31,27231,0.0-31.0,"<div style=""font-size:60px;"">+</div>","""",null,200,4,fixationBtwnNeutralMaskAndPrompt,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,512.31,"""",html-keyboard-response,32,27746,0.0-32.0,"<p> Did you see the ""hidden"" face? Press <b>0</b> if you did <i>not</i>, <b>1</b> if you <i>did</i>. </p>","""",48,"""",4,QueryConfidence,"""",0,11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,958.105,"""",html-keyboard-response,33,28705,0.0-33.0,"<p> What was the emotion of the hidden face? Go with your gut if you are not certain. <br> Press, <b>0</b> for <i>neutral face</i> or <b>1</b> for <i>disgust face</i></p>","""",49,"""",4,Query,"""",1,11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
23,1,2032.1,"""",html-button-response,34,30739,0.0-34.0,Thank you for completing the task! survey/experiment code: 54123,0,"""","""",4,debrief,"""","""",11/20/2020 19:20,69.125.145.27,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36",WebKit,Chrome,86.0.4240.198,Windows,10
